name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
La Maison du Poëlon,https://www.tripadvisor.fr/Hotel_Review-g2265264-d12928762-Reviews-La_Maison_de_Poelon-Labarthe_sur_Leze_Haute_Garonne_Occitanie.html,"19 Place Vincent Auriol, 31860 Labarthe-sur-Leze France",110,,Labarthe-sur-Leze  ,France  ,Europe||France||Occitanie||Haute-Garonne||Labarthe-sur-Leze,5.0,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Randonnée||Jeux de société/puzzles||Activités pour les enfants (Enfants/Pour les familles)||Stockage des bagages||Hôtel non-fumeurs||Parking dans la rue||Internet||Café||Petit-déjeuner disponible||Cheminée en plein air||Mobilier d'extérieur||Salon commun/espace TV||Chambre hypoallergénique||Chambres insonorisées||Climatisation||Eau en bouteille||Suite nuptiale||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Randonnée||Jeux de société/puzzles||Activités pour les enfants (Enfants/Pour les familles)||Stockage des bagages||Hôtel non-fumeurs||Parking dans la rue||Internet||Café||Petit-déjeuner disponible||Cheminée en plein air||Mobilier d'extérieur||Salon commun/espace TV||Chambre hypoallergénique||Chambres insonorisées||Climatisation||Eau en bouteille||Suite nuptiale||Chambres familiales
Hôtel Villa Cosy,https://www.tripadvisor.fr/Hotel_Review-g187242-d1791039-Reviews-Hotel_Villa_Cosy-Saint_Tropez_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,"Chemin de la Belle Isnarde, 83990, Saint-Tropez France",276,2 sur 71,Saint-Tropez  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Côte d'Azur||Saint-Tropez,5.0,4.0,Joyau caché||Romantique,"Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Cours de yoga||Bar/lounge||Location de vélos||Bateau||Livres, DVD, musique pour les enfants||Station de recharge pour véhicules électriques||Service de voiturier||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Jouets de piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Piscine chauffée||Piscine privée||Salle de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Entraîneur personnel||Sauna||Café||Petit-déjeuner disponible||Petit-déjeuner dans la chambre||Thé offert||Menus pour les enfants||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Casino et jeux d'argent||Plongée||Terrain de golf||Randonnée||Équitation||Court de tennis||Location d'équipements de sport nautique||Planche à voile||Aérobic hors site||Tir à l'arc hors site||Circuits à vélo||Bowling hors site||Canoë hors site||Racquetball hors site||Squash hors site||Court de tennis hors site||Parc aquatique hors site||Jeux de société/puzzles||Chaînes de télévision pour enfants||Chaises hautes disponibles||Poussettes||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Location de voitures||Service de taxi||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Luminothérapie||Services de maquillage||Manucure||Massage||Massage du cou||Baignoire de plein air||Pédicure||Salon||Solarium||Services d'épilation||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Parasols||Service de majordome||Portier||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Cafetière/théière||TV par câble/satellite||Douche à l'italienne||Peignoirs||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salon séparé||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Four||Réfrigérateur||Cuisinière||Bouilloire électrique||Ustensiles de cuisine||Télévision à écran plat||Radio||Bain à remous||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Cours de yoga||Bar/lounge||Location de vélos||Bateau||Livres, DVD, musique pour les enfants||Station de recharge pour véhicules électriques||Service de voiturier||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Jouets de piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Piscine chauffée||Piscine privée||Salle de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Entraîneur personnel||Sauna||Café||Petit-déjeuner disponible||Petit-déjeuner dans la chambre||Thé offert||Menus pour les enfants||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Casino et jeux d'argent||Plongée||Terrain de golf||Randonnée||Équitation||Court de tennis||Location d'équipements de sport nautique||Planche à voile||Aérobic hors site||Tir à l'arc hors site||Circuits à vélo||Bowling hors site||Canoë hors site||Racquetball hors site||Squash hors site||Court de tennis hors site||Parc aquatique hors site||Jeux de société/puzzles||Chaînes de télévision pour enfants||Chaises hautes disponibles||Poussettes||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Location de voitures||Service de taxi||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Luminothérapie||Services de maquillage||Manucure||Massage||Massage du cou||Baignoire de plein air||Pédicure||Salon||Solarium||Services d'épilation||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Parasols||Service de majordome||Portier||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Cafetière/théière||TV par câble/satellite||Douche à l'italienne||Peignoirs||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Coin salon||Salon séparé||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Minibar||Four||Réfrigérateur||Cuisinière||Bouilloire électrique||Ustensiles de cuisine||Télévision à écran plat||Radio||Bain à remous||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles"
Arima Hotel,https://www.tripadvisor.fr/Hotel_Review-g187457-d12826965-Reviews-Arima_Hotel-San_Sebastian_Donostia_Province_of_Guipuzcoa_Basque_Country.html,"Paseo de Miramon, 162, 20014 Saint-Sébastien Espagne",,2 sur 65,Saint-Sébastien  ,Espagne  ,Europe||Espagne||Pays Basque||Province de Guipuscoa||Saint-Sébastien,4.5,4.0,Charmant||Romantique,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Garage||Wi-Fi||Piscine sur le toit||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Salle de réception||Salles de réunion||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Coffre pour ordinateur portable||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Garage||Wi-Fi||Piscine sur le toit||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Salle de réception||Salles de réunion||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Coffre pour ordinateur portable||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Château Grand Barrail Hôtel,https://www.tripadvisor.fr/Hotel_Review-g488277-d279126-Reviews-Chateau_Grand_Barrail_Hotel-Saint_Emilion_Gironde_Nouvelle_Aquitaine.html,"Route de Libourne - D243, 33330 Saint-Emilion France",,2 sur 6,Saint-Emilion  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Saint-Emilion,4.5,4.0,Vue sur le parc||Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salle de réception||Salles de réunion||Spa||Massage en couple||Massage des pieds||Massage corporel complet||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salle de réception||Salles de réunion||Spa||Massage en couple||Massage des pieds||Massage corporel complet||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Relais Alberti,https://www.tripadvisor.fr/Hotel_Review-g3547567-d2645118-Reviews-Relais_Alberti-Lido_di_Venezia_Veneto.html,"Campo della Chiesa Lido 3 Malamocco, 30126 Lido di Venezia Italie",,5 sur 23 B&B/auberges à Lido di Venezia,Lido di Venezia  ,Italie  ,Europe||Italie||Vénétie||Province de Venise||City of Venice||Lido di Venezia,4.5,4.0,Original,Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Petit-déjeuner inclus||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Concierge||Hôtel non-fumeurs||Wi-Fi||Bar/lounge||Petit-déjeuner disponible||Buffet de petit-déjeuner||Service de blanchisserie||Climatisation||Cheminée||Service en chambre||Minibar||Réfrigérateur||Chambres non-fumeurs||Suites||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Petit-déjeuner inclus||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Concierge||Hôtel non-fumeurs||Wi-Fi||Bar/lounge||Petit-déjeuner disponible||Buffet de petit-déjeuner||Service de blanchisserie||Climatisation||Cheminée||Service en chambre||Minibar||Réfrigérateur||Chambres non-fumeurs||Suites||Chambres familiales
Le Royal Monceau-Raffles Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d197528-Reviews-Le_Royal_Monceau_Raffles_Paris-Paris_Ile_de_France.html,"37 Avenue Hoche, 75008 Paris France",760,144 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,5.0,5.0,Vue sur la ville||Luxueux,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Discothèque/DJ||Babysitting||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Cours de yoga||Salle de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Entraîneur personnel||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Buffet adapté aux enfants||Vin/champagne||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Massage du cou||Pédicure||Bain de vapeur||Services d'épilation||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Minibar||Télévision à écran plat||Douche à l'italienne||Peignoirs||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Eau en bouteille||Salles de bain privatives||Service de réveil/réveil-matin||Films à la demande||Radio||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Discothèque/DJ||Babysitting||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Cours de yoga||Salle de yoga||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Entraîneur personnel||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Buffet adapté aux enfants||Vin/champagne||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Services de maquillage||Manucure||Massage||Massage du cou||Pédicure||Bain de vapeur||Services d'épilation||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Minibar||Télévision à écran plat||Douche à l'italienne||Peignoirs||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Eau en bouteille||Salles de bain privatives||Service de réveil/réveil-matin||Films à la demande||Radio||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales
"Mandarin Oriental, Barcelona",https://www.tripadvisor.fr/Hotel_Review-g187497-d1456413-Reviews-Mandarin_Oriental_Barcelona-Barcelona_Catalonia.html,"Passeig de Gracia, 38-40, 08007 Barcelone Espagne",527,50 sur 530,Barcelone  ,Espagne  ,Europe||Espagne||Catalogne||Province de Barcelone||Barcelone,4.5,5.0,Luxueux||Charmant,Parking||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Wi-Fi||Wi-Fi payant||Piscine sur le toit||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Bar sur le toit||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Terrasse sur le toit||Concierge||Change des devises||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Wi-Fi||Wi-Fi payant||Piscine sur le toit||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Bar sur le toit||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Terrasse sur le toit||Concierge||Change des devises||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
"Mandarin Oriental, Milan",https://www.tripadvisor.fr/Hotel_Review-g187849-d7737531-Reviews-Mandarin_Oriental_Milan-Milan_Lombardy.html,"Via Andegari 9, 20121 Milan Italie",,8 sur 450,Milan  ,Italie  ,Europe||Italie||Lombardie||Milan,5.0,5.0,Luxueux||Charmant,Parking||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Wi-Fi payant||Jacuzzi||Piscine intérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Stockage des bagages||Concierge||Service de majordome||Portier||Nettoyage à sec||Service de blanchisserie||Climatisation||Cheminée||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Wi-Fi payant||Jacuzzi||Piscine intérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Stockage des bagages||Concierge||Service de majordome||Portier||Nettoyage à sec||Service de blanchisserie||Climatisation||Cheminée||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Hotel Krishna,https://www.tripadvisor.fr/Hotel_Review-g304551-d1142010-Reviews-Hotel_Krishna-New_Delhi_National_Capital_Territory_of_Delhi.html,"45 Arakashan Road Behind Sheila Cineman, Ram Nagar, New Delhi 110055 Inde",15,832 sur 1 709,New Delhi  ,Inde  ,Asie||Inde||Territoire capital national de Delhi||New Delhi,3.5,3.0,Budget,Parking||Internet haut débit gratuit (Wi-Fi)||Café||Navette aéroport||Terrasse sur le toit||Sécurité 24 heures sur 24||Réception 24 heures sur 24||Sèche-linge||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Location de voitures||Stockage des bagages||Concierge||Change des devises||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Climatisation||Bureau||Service en chambre||Coffre-fort||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Coin salon||Canapé||Téléphone||Eau en bouteille||Penderie||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Réfrigérateur||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres fumeurs disponibles||Parking||Internet haut débit gratuit (Wi-Fi)||Café||Navette aéroport||Terrasse sur le toit||Sécurité 24 heures sur 24||Réception 24 heures sur 24||Sèche-linge||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Location de voitures||Stockage des bagages||Concierge||Change des devises||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Climatisation||Bureau||Service en chambre||Coffre-fort||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Coin salon||Canapé||Téléphone||Eau en bouteille||Penderie||Coffre pour ordinateur portable||Service de réveil/réveil-matin||Réfrigérateur||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres fumeurs disponibles
Fairmont Singapore,https://www.tripadvisor.fr/Hotel_Review-g294265-d301581-Reviews-Fairmont_Singapore-Singapore.html,"80 Bras Basah Rd, Singapour 189560 Singapour",187,20 sur 365,Singapour  ,Singapour  ,Asie||Singapour||Singapour,4.5,5.0,Vert||Superbe vue,Service de voiturier||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Navette aéroport||Centre d'affaires avec accès Internet||Parking public payant sur site||Wi-Fi||Wi-Fi payant||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Menus spéciaux||Bar côté piscine||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Massage de la tête||Massage||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Boutiques||Service de majordome||Portier||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Climatisation||Service de ménage||Chambres communicantes disponibles||Balcon privé||Minibar||Réfrigérateur||Télévision à écran plat||Service en chambre||Coffre-fort||Équipements de chambre VIP||Eau en bouteille||Fer à repasser||Service de réveil/réveil-matin||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Service de voiturier||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Navette aéroport||Centre d'affaires avec accès Internet||Parking public payant sur site||Wi-Fi||Wi-Fi payant||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Menus spéciaux||Bar côté piscine||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Massage de la tête||Massage||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Boutiques||Service de majordome||Portier||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Climatisation||Service de ménage||Chambres communicantes disponibles||Balcon privé||Minibar||Réfrigérateur||Télévision à écran plat||Service en chambre||Coffre-fort||Équipements de chambre VIP||Eau en bouteille||Fer à repasser||Service de réveil/réveil-matin||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Raffles Hotel Singapore,https://www.tripadvisor.fr/Hotel_Review-g294265-d301583-Reviews-Raffles_Hotel_Singapore-Singapore.html,"1 Beach Road, Singapour 189673 Singapour",,12 sur 365,Singapour  ,Singapour  ,Asie||Singapour||Singapour,4.5,5.0,Hôtel historique||Classique,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Personnel en charge du divertissement||Babysitting||Centre d'affaires avec accès Internet||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Bar côté piscine||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage||Terrasse sur le toit||Stockage des bagages||Concierge||Change des devises||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Service de ménage||Balcon privé||Service en chambre||Minibar||Télévision à écran plat||Sèche-cheveux||Coffre-fort||Réfrigérateur||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Personnel en charge du divertissement||Babysitting||Centre d'affaires avec accès Internet||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Bar côté piscine||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage||Terrasse sur le toit||Stockage des bagages||Concierge||Change des devises||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Service de majordome||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Service de ménage||Balcon privé||Service en chambre||Minibar||Télévision à écran plat||Sèche-cheveux||Coffre-fort||Réfrigérateur||Chambres non-fumeurs||Suites||Chambres familiales
